,f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain:allday,f_slp:fitbit_sleep_summary_rapids_sumdurationasleepmain:night,f_slp:fitbit_sleep_summary_rapids_firstwaketimemain:allday,f_slp:fitbit_sleep_summary_rapids_firstbedtimemain:allday,pid,date,f_screen:phone_screen_rapids_sumdurationunlock:allday,f_screen:phone_screen_rapids_countepisodeunlock:allday,month,week,week_period,platform
238,477.0,,678.5,1574.0,INS-W_602,2020-04-17,,,Apr,5,2020-04-13 to  2020-04-19,android
239,441.0,,656.0,1564.5,INS-W_602,2020-04-18,,,Apr,5,2020-04-13 to  2020-04-19,android
240,492.0,,604.5,1530.5,INS-W_602,2020-04-19,,,Apr,5,2020-04-13 to  2020-04-19,android
241,428.0,,639.0,1542.5,INS-W_602,2020-04-20,,,Apr,6,2020-04-20 to  2020-04-26,android
242,619.0,,572.0,1472.0,INS-W_602,2020-04-21,,,Apr,6,2020-04-20 to  2020-04-26,android
243,425.0,,716.0,1520.0,INS-W_602,2020-04-22,39.6049666666667,11.0,Apr,6,2020-04-20 to  2020-04-26,android
244,505.0,,558.5,1501.0,INS-W_602,2020-04-23,177.707533333333,40.0,Apr,6,2020-04-20 to  2020-04-26,android
245,502.0,,617.0,1591.0,INS-W_602,2020-04-24,101.464516666667,34.0,Apr,6,2020-04-20 to  2020-04-26,android
246,433.0,,699.0,1643.5,INS-W_602,2020-04-25,,,Apr,6,2020-04-20 to  2020-04-26,android
247,478.0,,668.5,1558.5,INS-W_602,2020-04-26,42.1306666666667,18.0,Apr,6,2020-04-20 to  2020-04-26,android
248,166.0,,619.0,1521.0,INS-W_602,2020-04-27,184.643433333333,41.0,Apr,7,2020-04-27 to  2020-05-03,android
249,,,269.5,,INS-W_602,2020-04-28,209.7134,43.0,Apr,7,2020-04-27 to  2020-05-03,android
250,535.0,,,1432.5,INS-W_602,2020-04-29,168.916683333333,31.0,Apr,7,2020-04-27 to  2020-05-03,android
251,545.0,,558.5,1469.0,INS-W_602,2020-04-30,121.537316666667,34.0,Apr,7,2020-04-27 to  2020-05-03,android
252,507.0,,626.5,1428.5,INS-W_602,2020-05-01,122.017766666667,32.0,May,7,2020-04-27 to  2020-05-03,android
253,517.0,,560.5,1497.0,INS-W_602,2020-05-02,222.013,50.0,May,7,2020-04-27 to  2020-05-03,android
254,545.0,,636.5,1442.5,INS-W_602,2020-05-03,219.5653,30.0,May,7,2020-04-27 to  2020-05-03,android
255,529.0,,626.5,1419.5,INS-W_602,2020-05-04,280.877766666667,35.0,May,8,2020-05-04 to  2020-05-10,android
256,513.0,,559.5,1459.0,INS-W_602,2020-05-05,259.171883333333,38.0,May,8,2020-05-04 to  2020-05-10,android
257,459.0,,574.0,1499.5,INS-W_602,2020-05-06,269.21515,48.0,May,8,2020-05-04 to  2020-05-10,android
258,478.0,,555.5,1521.5,INS-W_602,2020-05-07,232.812916666667,57.0,May,8,2020-05-04 to  2020-05-10,android
259,617.0,,607.5,1393.0,INS-W_602,2020-05-08,302.582583333334,30.0,May,8,2020-05-04 to  2020-05-10,android
260,465.0,,638.5,1528.5,INS-W_602,2020-05-09,299.4748,39.0,May,8,2020-05-04 to  2020-05-10,android
261,493.0,,609.0,1519.5,INS-W_602,2020-05-10,294.197266666667,40.0,May,8,2020-05-04 to  2020-05-10,android
262,423.0,,619.0,1524.5,INS-W_602,2020-05-11,246.654916666667,44.0,May,9,2020-05-11 to  2020-05-17,android
263,486.0,,564.0,1533.0,INS-W_602,2020-05-12,255.4086,53.0,May,9,2020-05-11 to  2020-05-17,android
264,519.0,,615.0,1524.0,INS-W_602,2020-05-13,215.167,39.0,May,9,2020-05-11 to  2020-05-17,android
265,487.0,,660.0,1450.5,INS-W_602,2020-05-14,175.3615,44.0,May,9,2020-05-11 to  2020-05-17,android
266,462.0,,597.5,1492.0,INS-W_602,2020-05-15,155.503683333333,25.0,May,9,2020-05-11 to  2020-05-17,android
267,623.0,,568.5,1517.5,INS-W_602,2020-05-16,102.023883333333,12.0,May,9,2020-05-11 to  2020-05-17,android
268,438.0,,737.0,1580.5,INS-W_602,2020-05-17,251.451383333333,39.0,May,9,2020-05-11 to  2020-05-17,android
269,451.0,,625.0,1510.5,INS-W_602,2020-05-18,332.902583333333,34.0,May,10,2020-05-18 to  2020-05-24,android
270,540.0,,562.0,1478.0,INS-W_602,2020-05-19,348.896183333334,42.0,May,10,2020-05-18 to  2020-05-24,android
271,514.0,,613.0,1605.0,INS-W_602,2020-05-20,309.148316666667,37.0,May,10,2020-05-18 to  2020-05-24,android
272,504.0,,717.5,1589.0,INS-W_602,2020-05-21,111.74735,16.0,May,10,2020-05-18 to  2020-05-24,android
273,438.0,,678.5,1519.0,INS-W_602,2020-05-22,,,May,10,2020-05-18 to  2020-05-24,android
274,510.0,,592.5,1548.5,INS-W_602,2020-05-23,282.83335,30.0,May,10,2020-05-18 to  2020-05-24,android
275,687.0,,640.0,1246.0,INS-W_602,2020-05-24,128.453133333333,15.0,May,10,2020-05-18 to  2020-05-24,android
276,497.0,,582.5,1447.0,INS-W_602,2020-05-25,,,May,11,2020-05-25 to  2020-05-31,android
277,442.0,,560.0,1529.5,INS-W_602,2020-05-26,73.29505,4.0,May,11,2020-05-25 to  2020-05-31,android
278,485.0,,578.0,1543.5,INS-W_602,2020-05-27,322.21285,39.0,May,11,2020-05-25 to  2020-05-31,android
279,472.0,,646.5,1535.5,INS-W_602,2020-05-28,285.583683333333,54.0,May,11,2020-05-25 to  2020-05-31,android
280,504.0,,603.5,1617.0,INS-W_602,2020-05-29,,,May,11,2020-05-25 to  2020-05-31,android
281,641.0,,712.5,1469.5,INS-W_602,2020-05-30,,,May,11,2020-05-25 to  2020-05-31,android
282,440.0,,699.5,1559.5,INS-W_602,2020-05-31,,,May,11,2020-05-25 to  2020-05-31,android
283,540.0,,599.5,1448.0,INS-W_602,2020-06-01,,,June,12,2020-06-01 to  2020-06-07,android
284,428.0,,596.0,1456.5,INS-W_602,2020-06-02,,,June,12,2020-06-01 to  2020-06-07,android
285,624.0,,488.0,1409.5,INS-W_602,2020-06-03,,,June,12,2020-06-01 to  2020-06-07,android
286,516.0,,641.0,1467.0,INS-W_602,2020-06-04,,,June,12,2020-06-01 to  2020-06-07,android
287,,,587.0,,INS-W_602,2020-06-05,,,June,12,2020-06-01 to  2020-06-07,android
288,,,,,INS-W_602,2020-06-06,,,June,12,2020-06-01 to  2020-06-07,android
289,,,,,INS-W_602,2020-06-07,,,June,12,2020-06-01 to  2020-06-07,android
290,,,,,INS-W_602,2020-06-08,,,June,13,2020-06-08 to  2020-06-14,android
291,,,,,INS-W_602,2020-06-09,,,June,13,2020-06-08 to  2020-06-14,android
292,,,,,INS-W_602,2020-06-10,,,June,13,2020-06-08 to  2020-06-14,android
293,,,,,INS-W_602,2020-06-11,,,June,13,2020-06-08 to  2020-06-14,android
294,,,,,INS-W_602,2020-06-12,,,June,13,2020-06-08 to  2020-06-14,android
295,,,,,INS-W_602,2020-06-13,,,June,13,2020-06-08 to  2020-06-14,android
296,,,,,INS-W_602,2020-06-14,,,June,13,2020-06-08 to  2020-06-14,android
297,,,,,INS-W_602,2020-06-15,,,June,14,2020-06-15 to  2020-06-21,android
298,,,,,INS-W_602,2020-06-16,,,June,14,2020-06-15 to  2020-06-21,android
299,,,,,INS-W_602,2020-06-17,,,June,14,2020-06-15 to  2020-06-21,android
300,,,,,INS-W_602,2020-06-18,,,June,14,2020-06-15 to  2020-06-21,android
301,,,,,INS-W_602,2020-06-19,,,June,14,2020-06-15 to  2020-06-21,android
302,,,,,INS-W_602,2020-06-20,,,June,14,2020-06-15 to  2020-06-21,android
303,,,,,INS-W_602,2020-06-21,,,June,14,2020-06-15 to  2020-06-21,android
304,,,,,INS-W_602,2020-06-22,,,June,15,2020-06-22 to  2020-06-28,android
305,,,,,INS-W_602,2020-06-23,,,June,15,2020-06-22 to  2020-06-28,android
306,,,,,INS-W_602,2020-06-24,,,June,15,2020-06-22 to  2020-06-28,android
307,,,,,INS-W_602,2020-06-25,,,June,15,2020-06-22 to  2020-06-28,android
308,,,,,INS-W_602,2020-06-26,,,June,15,2020-06-22 to  2020-06-28,android
309,384.0,,,1861.0,INS-W_603,2020-03-16,796.895083333333,146.0,Mar,1,2020-03-16 to  2020-03-22,ios
310,362.0,,829.0,1727.0,INS-W_603,2020-03-17,944.493066666667,157.0,Mar,1,2020-03-16 to  2020-03-22,ios
311,449.0,,661.0,1755.5,INS-W_603,2020-03-18,885.414833333333,184.0,Mar,1,2020-03-16 to  2020-03-22,ios
312,540.0,,800.5,1693.0,INS-W_603,2020-03-19,693.805166666667,112.0,Mar,1,2020-03-16 to  2020-03-22,ios
313,425.0,,843.0,1589.5,INS-W_603,2020-03-20,715.20325,118.0,Mar,1,2020-03-16 to  2020-03-22,ios
314,538.0,,611.0,1577.0,INS-W_603,2020-03-21,847.816216666666,134.0,Mar,1,2020-03-16 to  2020-03-22,ios
315,338.0,,718.0,1612.0,INS-W_603,2020-03-22,705.464383333333,183.0,Mar,1,2020-03-16 to  2020-03-22,ios
316,227.0,,549.5,1616.5,INS-W_603,2020-03-23,805.5502,195.0,Mar,2,2020-03-23 to  2020-03-29,ios
317,320.0,,419.5,1642.5,INS-W_603,2020-03-24,696.28845,165.0,Mar,2,2020-03-23 to  2020-03-29,ios
318,323.0,,556.5,1635.0,INS-W_603,2020-03-25,684.518383333333,275.0,Mar,2,2020-03-23 to  2020-03-29,ios
319,287.0,,556.5,1691.5,INS-W_603,2020-03-26,733.411033333334,174.0,Mar,2,2020-03-23 to  2020-03-29,ios
320,457.0,,543.5,1678.0,INS-W_603,2020-03-27,843.3418,206.0,Mar,2,2020-03-23 to  2020-03-29,ios
321,432.0,,757.0,1648.0,INS-W_603,2020-03-28,807.042650000001,211.0,Mar,2,2020-03-23 to  2020-03-29,ios
322,317.0,,671.0,1619.0,INS-W_603,2020-03-29,613.334566666667,171.0,Mar,2,2020-03-23 to  2020-03-29,ios
323,370.0,,518.5,1664.5,INS-W_603,2020-03-30,630.1946,220.0,Mar,3,2020-03-30 to  2020-04-05,ios
324,336.0,,650.5,1639.0,INS-W_603,2020-03-31,676.806816666666,211.0,Mar,3,2020-03-30 to  2020-04-05,ios
325,223.0,,559.5,1741.0,INS-W_603,2020-04-01,661.120966666667,252.0,Apr,3,2020-03-30 to  2020-04-05,ios
326,302.0,,541.5,1677.5,INS-W_603,2020-04-02,734.081033333333,227.0,Apr,3,2020-03-30 to  2020-04-05,ios
327,483.0,,556.5,1778.5,INS-W_603,2020-04-03,680.760616666667,209.0,Apr,3,2020-03-30 to  2020-04-05,ios
328,450.0,,852.5,1620.0,INS-W_603,2020-04-04,795.623383333333,138.0,Apr,3,2020-03-30 to  2020-04-05,ios
329,298.0,,630.0,1674.0,INS-W_603,2020-04-05,625.299016666667,244.0,Apr,3,2020-03-30 to  2020-04-05,ios
330,413.0,,553.0,1645.5,INS-W_603,2020-04-06,659.87065,276.0,Apr,4,2020-04-06 to  2020-04-12,ios
331,262.0,,642.5,1794.5,INS-W_603,2020-04-07,489.672583333333,190.0,Apr,4,2020-04-06 to  2020-04-12,ios
332,347.0,,637.5,1631.0,INS-W_603,2020-04-08,484.333583333333,181.0,Apr,4,2020-04-06 to  2020-04-12,ios
333,401.0,,567.5,1587.0,INS-W_603,2020-04-09,794.987616666666,151.0,Apr,4,2020-04-06 to  2020-04-12,ios
334,382.0,,572.0,1740.0,INS-W_603,2020-04-10,460.30025,130.0,Apr,4,2020-04-06 to  2020-04-12,ios
335,433.0,,707.5,1775.0,INS-W_603,2020-04-11,753.508033333333,137.0,Apr,4,2020-04-06 to  2020-04-12,ios
336,321.0,,781.0,1686.5,INS-W_603,2020-04-12,660.795516666666,180.0,Apr,4,2020-04-06 to  2020-04-12,ios
337,357.0,,595.5,1690.0,INS-W_603,2020-04-13,694.554866666666,213.0,Apr,5,2020-04-13 to  2020-04-19,ios
338,406.0,,630.0,1645.0,INS-W_603,2020-04-14,636.39805,168.0,Apr,5,2020-04-13 to  2020-04-19,ios
339,266.0,,611.0,1705.0,INS-W_603,2020-04-15,461.578466666667,133.0,Apr,5,2020-04-13 to  2020-04-19,ios
340,361.0,,558.5,1681.0,INS-W_603,2020-04-16,451.330350000001,101.0,Apr,5,2020-04-13 to  2020-04-19,ios
341,283.0,,628.0,2055.5,INS-W_603,2020-04-17,,,Apr,5,2020-04-13 to  2020-04-19,ios
342,437.0,,901.5,1717.5,INS-W_603,2020-04-18,554.4233,56.0,Apr,5,2020-04-13 to  2020-04-19,ios
343,396.0,,769.5,1607.0,INS-W_603,2020-04-19,623.7427,96.0,Apr,5,2020-04-13 to  2020-04-19,ios
344,373.0,,563.0,1677.0,INS-W_603,2020-04-20,687.847883333333,117.0,Apr,6,2020-04-20 to  2020-04-26,ios
345,242.0,,641.5,1736.0,INS-W_603,2020-04-21,592.024033333333,110.0,Apr,6,2020-04-20 to  2020-04-26,ios
346,210.0,,555.0,1784.5,INS-W_603,2020-04-22,551.740066666666,133.0,Apr,6,2020-04-20 to  2020-04-26,ios
347,389.0,,574.0,1666.0,INS-W_603,2020-04-23,621.365233333333,163.0,Apr,6,2020-04-20 to  2020-04-26,ios
348,471.0,,628.0,1755.0,INS-W_603,2020-04-24,471.6861,163.0,Apr,6,2020-04-20 to  2020-04-26,ios
349,324.0,,823.0,1767.5,INS-W_603,2020-04-25,511.8667,113.0,Apr,6,2020-04-20 to  2020-04-26,ios
350,360.0,,686.0,1658.0,INS-W_603,2020-04-26,796.237516666668,151.0,Apr,6,2020-04-20 to  2020-04-26,ios
351,259.0,,578.0,1754.5,INS-W_603,2020-04-27,629.937683333333,108.0,Apr,7,2020-04-27 to  2020-05-03,ios
352,244.0,,591.5,1733.5,INS-W_603,2020-04-28,700.961083333333,249.0,Apr,7,2020-04-27 to  2020-05-03,ios
353,424.0,,550.5,1611.5,INS-W_603,2020-04-29,674.805633333334,237.0,Apr,7,2020-04-27 to  2020-05-03,ios
354,355.0,,614.5,1698.5,INS-W_603,2020-04-30,749.969066666667,150.0,Apr,7,2020-04-27 to  2020-05-03,ios
355,514.0,,636.0,1586.0,INS-W_603,2020-05-01,775.26235,194.0,May,7,2020-04-27 to  2020-05-03,ios
356,469.0,,686.5,1710.0,INS-W_603,2020-05-02,114.780866666667,32.0,May,7,2020-04-27 to  2020-05-03,ios
357,137.0,,778.0,1633.5,INS-W_603,2020-05-03,406.910066666666,109.0,May,7,2020-04-27 to  2020-05-03,ios
358,343.0,,348.5,1693.0,INS-W_603,2020-05-04,694.793883333334,229.0,May,8,2020-05-04 to  2020-05-10,ios
359,379.0,,637.5,1620.0,INS-W_603,2020-05-05,410.424683333333,134.0,May,8,2020-05-04 to  2020-05-10,ios
360,253.0,,559.0,1744.5,INS-W_603,2020-05-06,395.490366666667,129.0,May,8,2020-05-04 to  2020-05-10,ios
361,303.0,,577.0,1751.5,INS-W_603,2020-05-07,884.2763,133.0,May,8,2020-05-04 to  2020-05-10,ios
362,453.0,,650.5,1503.0,INS-W_603,2020-05-08,712.67995,149.0,May,8,2020-05-04 to  2020-05-10,ios
363,418.0,,526.5,1702.5,INS-W_603,2020-05-09,675.516383333333,127.0,May,8,2020-05-04 to  2020-05-10,ios
364,248.0,,718.0,1715.0,INS-W_603,2020-05-10,614.66065,110.0,May,8,2020-05-04 to  2020-05-10,ios
365,419.0,,549.5,1689.0,INS-W_603,2020-05-11,720.685383333333,152.0,May,9,2020-05-11 to  2020-05-17,ios
366,303.0,,669.016666666667,1744.0,INS-W_603,2020-05-12,457.390983333333,58.0,May,9,2020-05-11 to  2020-05-17,ios
367,360.0,,618.5,1632.0,INS-W_603,2020-05-13,317.1354,76.0,May,9,2020-05-11 to  2020-05-17,ios
368,440.0,,578.5,1587.0,INS-W_603,2020-05-14,384.122916666667,110.0,May,9,2020-05-11 to  2020-05-17,ios
369,378.0,,624.0,1716.0,INS-W_603,2020-05-15,834.901366666667,133.0,May,9,2020-05-11 to  2020-05-17,ios
370,392.0,,687.5,1796.0,INS-W_603,2020-05-16,896.7518,113.0,May,9,2020-05-11 to  2020-05-17,ios
371,516.0,,782.0,1703.0,INS-W_603,2020-05-17,787.817233333333,106.0,May,9,2020-05-11 to  2020-05-17,ios
372,332.0,,791.0,1718.0,INS-W_603,2020-05-18,680.620016666667,100.0,May,10,2020-05-18 to  2020-05-24,ios
373,254.0,,635.0,1761.0,INS-W_603,2020-05-19,765.685516666667,186.0,May,10,2020-05-18 to  2020-05-24,ios
374,261.0,,580.0,1760.0,INS-W_603,2020-05-20,875.577483333333,202.0,May,10,2020-05-18 to  2020-05-24,ios
375,424.0,,604.0,1682.0,INS-W_603,2020-05-21,858.273316666667,163.0,May,10,2020-05-18 to  2020-05-24,ios
376,431.0,,689.5,1727.0,INS-W_603,2020-05-22,842.003166666667,145.0,May,10,2020-05-18 to  2020-05-24,ios
377,348.0,,734.5,1563.0,INS-W_603,2020-05-23,760.9206,136.0,May,10,2020-05-18 to  2020-05-24,ios
378,325.0,,513.5,1701.0,INS-W_603,2020-05-24,741.1994,158.0,May,10,2020-05-18 to  2020-05-24,ios
379,309.0,,610.0,1671.5,INS-W_603,2020-05-25,549.45785,112.0,May,11,2020-05-25 to  2020-05-31,ios
380,387.0,,563.5,1759.0,INS-W_603,2020-05-26,506.5586,193.0,May,11,2020-05-25 to  2020-05-31,ios
381,374.0,,719.5,1672.5,INS-W_603,2020-05-27,962.153066666667,176.0,May,11,2020-05-25 to  2020-05-31,ios
382,303.0,,638.5,1702.5,INS-W_603,2020-05-28,773.093633333333,149.0,May,11,2020-05-25 to  2020-05-31,ios
383,336.0,,586.0,1818.5,INS-W_603,2020-05-29,613.228366666667,180.0,May,11,2020-05-25 to  2020-05-31,ios
384,428.0,,750.5,1684.0,INS-W_603,2020-05-30,751.174133333333,163.0,May,11,2020-05-25 to  2020-05-31,ios
385,438.0,,672.0,1694.0,INS-W_603,2020-05-31,661.828366666667,121.0,May,11,2020-05-25 to  2020-05-31,ios
386,289.0,,692.0,1754.5,INS-W_603,2020-06-01,651.366533333333,125.0,June,12,2020-06-01 to  2020-06-07,ios
387,536.0,,642.5,1646.0,INS-W_603,2020-06-02,656.5534,125.0,June,12,2020-06-01 to  2020-06-07,ios
388,487.0,,767.5,1773.0,INS-W_603,2020-06-03,665.761483333333,103.0,June,12,2020-06-01 to  2020-06-07,ios
389,556.0,,839.0,1756.0,INS-W_603,2020-06-04,325.152233333333,162.0,June,12,2020-06-01 to  2020-06-07,ios
390,522.0,,872.0,1647.5,INS-W_603,2020-06-05,652.07065,95.0,June,12,2020-06-01 to  2020-06-07,ios
391,527.0,,773.5,1758.5,INS-W_603,2020-06-06,716.97235,109.0,June,12,2020-06-01 to  2020-06-07,ios
392,,,862.5,,INS-W_603,2020-06-07,651.6124,109.0,June,12,2020-06-01 to  2020-06-07,ios
393,,,,,INS-W_603,2020-06-08,840.527966666667,85.0,June,13,2020-06-08 to  2020-06-14,ios
394,,,,,INS-W_603,2020-06-09,307.317683333333,28.0,June,13,2020-06-08 to  2020-06-14,ios
395,,,,,INS-W_603,2020-06-10,,,June,13,2020-06-08 to  2020-06-14,ios
396,,,,,INS-W_603,2020-06-11,,,June,13,2020-06-08 to  2020-06-14,ios
397,,,,,INS-W_603,2020-06-12,,,June,13,2020-06-08 to  2020-06-14,ios
398,,,,,INS-W_603,2020-06-13,,,June,13,2020-06-08 to  2020-06-14,ios
399,,,,,INS-W_603,2020-06-14,,,June,13,2020-06-08 to  2020-06-14,ios
400,,,,,INS-W_603,2020-06-15,,,June,14,2020-06-15 to  2020-06-21,ios
401,,,,,INS-W_603,2020-06-16,,,June,14,2020-06-15 to  2020-06-21,ios
402,,,,,INS-W_603,2020-06-17,,,June,14,2020-06-15 to  2020-06-21,ios
403,,,,,INS-W_603,2020-06-18,,,June,14,2020-06-15 to  2020-06-21,ios
404,,,,,INS-W_603,2020-06-19,,,June,14,2020-06-15 to  2020-06-21,ios
405,,,,,INS-W_603,2020-06-20,,,June,14,2020-06-15 to  2020-06-21,ios
406,,,,,INS-W_603,2020-06-21,,,June,14,2020-06-15 to  2020-06-21,ios
407,,,,,INS-W_603,2020-06-22,,,June,15,2020-06-22 to  2020-06-28,ios
408,,,,,INS-W_603,2020-06-23,,,June,15,2020-06-22 to  2020-06-28,ios
409,,,,,INS-W_603,2020-06-24,,,June,15,2020-06-22 to  2020-06-28,ios
410,,,,,INS-W_603,2020-06-25,,,June,15,2020-06-22 to  2020-06-28,ios
411,,,,,INS-W_603,2020-06-26,,,June,15,2020-06-22 to  2020-06-28,ios
412,,,,,INS-W_604,2020-03-16,,,Mar,1,2020-03-16 to  2020-03-22,android
413,536.0,,,1670.0,INS-W_604,2020-03-17,155.768616666667,64.0,Mar,1,2020-03-16 to  2020-03-22,android
414,360.0,,810.5,1734.0,INS-W_604,2020-03-18,310.49035,67.0,Mar,1,2020-03-16 to  2020-03-22,android
415,369.0,,678.5,1815.5,INS-W_604,2020-03-19,405.083866666667,129.0,Mar,1,2020-03-16 to  2020-03-22,android
416,490.0,,763.5,1727.0,INS-W_604,2020-03-20,298.191166666667,118.0,Mar,1,2020-03-16 to  2020-03-22,android
417,591.0,,848.5,1568.0,INS-W_604,2020-03-21,297.5629,92.0,Mar,1,2020-03-16 to  2020-03-22,android
418,367.0,,773.5,1565.0,INS-W_604,2020-03-22,190.6298,100.0,Mar,1,2020-03-16 to  2020-03-22,android
419,55.0,,559.0,1614.5,INS-W_604,2020-03-23,223.822583333333,64.0,Mar,2,2020-03-23 to  2020-03-29,android
420,322.0,,234.5,1685.0,INS-W_604,2020-03-24,293.20475,80.0,Mar,2,2020-03-23 to  2020-03-29,android
421,460.0,,626.5,1677.0,INS-W_604,2020-03-25,341.397433333333,77.0,Mar,2,2020-03-23 to  2020-03-29,android
422,,,735.5,,INS-W_604,2020-03-26,533.161316666666,77.0,Mar,2,2020-03-23 to  2020-03-29,android
423,,,,,INS-W_604,2020-03-27,571.635233333334,60.0,Mar,2,2020-03-23 to  2020-03-29,android
424,,,,,INS-W_604,2020-03-28,280.29245,91.0,Mar,2,2020-03-23 to  2020-03-29,android
425,,,,,INS-W_604,2020-03-29,366.670916666667,66.0,Mar,2,2020-03-23 to  2020-03-29,android
426,,,,,INS-W_604,2020-03-30,299.072783333333,57.0,Mar,3,2020-03-30 to  2020-04-05,android
427,,,,,INS-W_604,2020-03-31,412.955683333333,71.0,Mar,3,2020-03-30 to  2020-04-05,android
428,,,,,INS-W_604,2020-04-01,370.60445,101.0,Apr,3,2020-03-30 to  2020-04-05,android
429,,,,,INS-W_604,2020-04-02,442.856333333334,66.0,Apr,3,2020-03-30 to  2020-04-05,android
430,,,,,INS-W_604,2020-04-03,333.801383333333,44.0,Apr,3,2020-03-30 to  2020-04-05,android
431,,,,,INS-W_604,2020-04-04,363.4557,65.0,Apr,3,2020-03-30 to  2020-04-05,android
432,,,,,INS-W_604,2020-04-05,494.024433333333,65.0,Apr,3,2020-03-30 to  2020-04-05,android
433,,,,,INS-W_604,2020-04-06,269.816233333333,72.0,Apr,4,2020-04-06 to  2020-04-12,android
434,,,,,INS-W_604,2020-04-07,589.3874,78.0,Apr,4,2020-04-06 to  2020-04-12,android
435,,,,,INS-W_604,2020-04-08,388.846766666667,95.0,Apr,4,2020-04-06 to  2020-04-12,android
436,,,,,INS-W_604,2020-04-09,457.399716666667,48.0,Apr,4,2020-04-06 to  2020-04-12,android
437,,,,,INS-W_604,2020-04-10,612.721316666667,51.0,Apr,4,2020-04-06 to  2020-04-12,android
438,,,,,INS-W_604,2020-04-11,435.640366666667,74.0,Apr,4,2020-04-06 to  2020-04-12,android
439,,,,,INS-W_604,2020-04-12,359.93695,69.0,Apr,4,2020-04-06 to  2020-04-12,android
440,,,,,INS-W_604,2020-04-13,274.829583333333,105.0,Apr,5,2020-04-13 to  2020-04-19,android
441,,,,,INS-W_604,2020-04-14,188.5921,40.0,Apr,5,2020-04-13 to  2020-04-19,android
442,,,,,INS-W_604,2020-04-15,649.325366666668,59.0,Apr,5,2020-04-13 to  2020-04-19,android
443,,,,,INS-W_604,2020-04-16,,,Apr,5,2020-04-13 to  2020-04-19,android
444,,,,,INS-W_604,2020-04-17,,,Apr,5,2020-04-13 to  2020-04-19,android
445,,,,,INS-W_604,2020-04-18,,,Apr,5,2020-04-13 to  2020-04-19,android
446,,,,,INS-W_604,2020-04-19,,,Apr,5,2020-04-13 to  2020-04-19,android
447,,,,,INS-W_604,2020-04-20,,,Apr,6,2020-04-20 to  2020-04-26,android
448,,,,,INS-W_604,2020-04-21,,,Apr,6,2020-04-20 to  2020-04-26,android
449,416.0,,,1711.0,INS-W_604,2020-04-22,260.124183333333,48.0,Apr,6,2020-04-20 to  2020-04-26,android
450,333.0,,731.0,1717.0,INS-W_604,2020-04-23,319.916533333333,63.0,Apr,6,2020-04-20 to  2020-04-26,android
451,430.0,,654.0,1830.5,INS-W_604,2020-04-24,441.426983333333,83.0,Apr,6,2020-04-20 to  2020-04-26,android
452,522.0,,867.5,1660.0,INS-W_604,2020-04-25,312.610683333333,66.0,Apr,6,2020-04-20 to  2020-04-26,android
453,,,813.0,,INS-W_604,2020-04-26,446.982650000001,81.0,Apr,6,2020-04-20 to  2020-04-26,android
454,378.0,,,1751.5,INS-W_604,2020-04-27,340.667716666667,63.0,Apr,7,2020-04-27 to  2020-05-03,android
455,434.0,,706.0,1792.5,INS-W_604,2020-04-28,459.495166666668,31.0,Apr,7,2020-04-27 to  2020-05-03,android
456,499.0,,828.0,1667.0,INS-W_604,2020-04-29,332.92955,38.0,Apr,7,2020-04-27 to  2020-05-03,android
457,357.0,,752.5,1816.5,INS-W_604,2020-04-30,346.698766666667,49.0,Apr,7,2020-04-27 to  2020-05-03,android
458,495.0,,752.5,1820.0,INS-W_604,2020-05-01,339.7177,55.0,May,7,2020-04-27 to  2020-05-03,android
459,345.0,,939.5,1850.5,INS-W_604,2020-05-02,381.088633333333,52.0,May,7,2020-04-27 to  2020-05-03,android
460,,,769.5,,INS-W_604,2020-05-03,459.188933333333,77.0,May,7,2020-04-27 to  2020-05-03,android
461,,,,,INS-W_604,2020-05-04,194.403983333333,48.0,May,8,2020-05-04 to  2020-05-10,android
462,281.0,,,1832.5,INS-W_604,2020-05-05,329.52335,45.0,May,8,2020-05-04 to  2020-05-10,android
463,328.0,,692.5,1765.0,INS-W_604,2020-05-06,245.02625,43.0,May,8,2020-05-04 to  2020-05-10,android
464,399.0,,687.5,1757.0,INS-W_604,2020-05-07,282.324566666667,139.0,May,8,2020-05-04 to  2020-05-10,android
465,378.0,,752.5,1800.0,INS-W_604,2020-05-08,489.555716666666,69.0,May,8,2020-05-04 to  2020-05-10,android
466,552.0,,756.5,1664.0,INS-W_604,2020-05-09,438.424566666667,73.0,May,8,2020-05-04 to  2020-05-10,android
467,924.0,,836.5,1582.0,INS-W_604,2020-05-10,242.294683333333,43.0,May,8,2020-05-04 to  2020-05-10,android
468,386.0,,1115.5,1781.0,INS-W_604,2020-05-11,204.37305,51.0,May,9,2020-05-11 to  2020-05-17,android
469,916.0,,755.5,1690.5,INS-W_604,2020-05-12,476.542150000001,78.0,May,9,2020-05-11 to  2020-05-17,android
470,452.0,,1258.0,1776.5,INS-W_604,2020-05-13,177.6919,20.0,May,9,2020-05-11 to  2020-05-17,android
471,366.0,,835.5,1813.0,INS-W_604,2020-05-14,307.986716666667,59.0,May,9,2020-05-11 to  2020-05-17,android
472,366.0,,778.5,1824.5,INS-W_604,2020-05-15,266.26495,75.0,May,9,2020-05-11 to  2020-05-17,android
473,625.0,,796.0,1787.5,INS-W_604,2020-05-16,393.078483333333,82.0,May,9,2020-05-11 to  2020-05-17,android
